date,harris_mean_ev,harris_mean_ev_lower,harris_mean_ev_upper,trump_mean_ev,trump_mean_ev_lower,trump_mean_ev_upper,harris_ev_prob,trump_ev_prob,ev_tie_prob,harris_mean_popular_vote,harris_mean_popular_vote_lower,harris_mean_popular_vote_upper,trump_mean_popular_vote,trump_mean_popular_vote_lower,trump_mean_popular_vote_upper,other_mean_popular_vote,other_mean_popular_vote_lower,other_mean_popular_vote_upper,harris_popular_prob,trump_popular_prob,other_popular_prob,electoral_college_gap,electoral_college_gap_lower,electoral_college_gap_upper,ev_popular_split_for_trump_prob,ev_popular_split_for_harris_prob
2024-09-27,291.5267,195.5906064664306,387.4627935335694,246.4733,150.53720646643058,342.4093935335694,0.6544,0.3394,0.0062,0.4864544608397981,0.4355682725403418,0.5373406491392545,0.455909732099845,0.408951293126884,0.5028681710728059,0.0576358070603568,-0.0110676765636584,0.1263392906843721,0.8031,0.1969,0.0,-0.0169068780642786,-0.0468053990823168,0.0129916429537595,0.154,0.0103
2024-09-28,290.061,194.88780204949293,385.234197950507,247.939,152.76580204949295,343.11219795050704,0.6472,0.3483,0.0045,0.486612653493689,0.4363205402248564,0.5369047667625217,0.455675882642126,0.4093992937214545,0.5019524715627974,0.0577114638641848,-0.0105395619111903,0.1259624896395601,0.8141,0.1859,0.0,-0.0182404413523638,-0.0481106090774184,0.0116297263726907,0.1706,0.008
2024-09-29,289.1472,194.6651254019798,383.6292745980202,248.8528,154.3707254019798,343.3348745980202,0.6284,0.3632,0.0084,0.4876439678302362,0.4374584880593838,0.5378294476010886,0.4564361963272625,0.4105198283746062,0.5023525642799189,0.0559198358425011,-0.0125163058346788,0.1243559775196811,0.8182,0.1818,0.0,-0.0196246930227713,-0.0496070409060165,0.0103576548604738,0.1882,0.0061
2024-09-30,289.209,193.77115331583389,384.6468466841661,248.791,153.35315331583388,344.2288466841661,0.6286,0.3661,0.0053,0.4876912681542742,0.4373604911722314,0.5380220451363171,0.4552796361218569,0.4100898905931102,0.5004693816506037,0.0570290957238688,-0.0104319452350797,0.1244901366828174,0.8233,0.1767,0.0,-0.0212918580629877,-0.0509174708386987,0.0083337547127232,0.196,0.006
2024-10-01,288.7025,193.84242830705847,383.5625716929415,249.2975,154.4374283070585,344.1575716929416,0.629,0.365,0.006,0.4873494250946369,0.437697428789808,0.5370014213994658,0.4564296482699119,0.4114440200400072,0.5014152764998167,0.0562209266354511,-0.0114014951447194,0.1238433484156216,0.8186,0.1814,0.0,-0.01999955699241,-0.0496060957452606,0.0096069817604406,0.1902,0.0062
2024-10-02,288.527,194.69850873581308,382.35549126418687,249.473,155.6445087358131,343.3014912641869,0.6249,0.3687,0.0064,0.4871100699162118,0.4378696210749344,0.5363505187574892,0.4559030986591129,0.4108970781416244,0.5009091191766013,0.0569868314246753,-0.0101402920643231,0.1241139549136737,0.819,0.181,0.0,-0.0204243831209173,-0.0497842706110681,0.0089355043692335,0.1961,0.0077
2024-10-03,287.01,192.22417506230164,381.7958249376984,250.99,156.20417506230166,345.7758249376984,0.6094,0.3839,0.0067,0.4872717044922668,0.4379489303839154,0.5365944786006183,0.4572170931947273,0.4117170680075951,0.5027171183818596,0.0555112023130056,-0.011490029940315,0.1225124345663263,0.8099,0.1901,0.0,-0.0202864315343078,-0.0498609827851096,0.0092881197164939,0.2006,0.006
2024-10-04,285.8366,193.8542301644152,377.8189698355848,252.1634,160.18103016441518,344.1457698355848,0.6076,0.3851,0.0073,0.4855890146093994,0.4359728530064789,0.5352051762123199,0.455806744599924,0.4111622364238346,0.5004512527760134,0.0586042407906766,-0.0079940328155533,0.1252025143969067,0.8084,0.1916,0.0,-0.0204980770807451,-0.0500562887651567,0.0090601346036664,0.2012,0.007
2024-10-05,286.9361,195.0434942638448,378.8287057361552,251.0639,159.1712942638448,342.9565057361552,0.616,0.3776,0.0064,0.486006803625756,0.4373049399416143,0.5347086673098977,0.4555253504435319,0.4104222691732305,0.5006284317138333,0.058467845930712,-0.0081883386075089,0.1251240304689331,0.8202,0.1798,0.0,-0.0205848885684531,-0.0500877029269044,0.0089179257899981,0.2042,0.0058
2024-10-06,282.0879,197.8375473978693,366.3382526021306,255.9121,171.66174739786936,340.16245260213066,0.5984,0.3935,0.0081,0.4851809210418704,0.436409193714778,0.5339526483689628,0.4569555753979641,0.4123151978970958,0.5015959528988325,0.0578635035601654,-0.0083062202868594,0.1240332274071902,0.7968,0.2032,0.0,-0.0201105426337274,-0.0495622494672802,0.0093411641998253,0.1982,0.0071
2024-10-07,281.9278,197.24580578851567,366.60979421148426,256.0722,171.39020578851574,340.7541942114843,0.5956,0.3975,0.0069,0.486160339540267,0.4382042202450159,0.5341164588355183,0.4569277345762371,0.4129141608131166,0.5009413083393576,0.0569119258834959,-0.0084725318517236,0.1222963836187155,0.8125,0.1875,0.0,-0.0213049378509314,-0.0506667798906379,0.0080569041887751,0.2153,0.0051
2024-10-08,278.9168,194.42322372628075,363.4103762737193,259.0832,174.5896237262807,343.57677627371925,0.5635,0.43,0.0065,0.4861096448867301,0.4385571406588009,0.5336621491146593,0.4581752963485688,0.4140599635189514,0.5022906291781862,0.0557150587647011,-0.0089134863228852,0.1203436038522874,0.7992,0.2008,0.0,-0.0226065569683891,-0.0520218671591761,0.0068087532223978,0.2357,0.0057
2024-10-09,278.6752,193.8430872444265,363.5073127555736,259.3248,174.49268724442646,344.1569127555735,0.5588,0.4323,0.0089,0.4864497719970468,0.4386531887406923,0.5342463552534014,0.4580002213726531,0.4141974247887325,0.5018030179565738,0.0555500066302999,-0.0091758335006988,0.1202758467612988,0.8094,0.1906,0.0,-0.0235603461531764,-0.0525642028366587,0.0054435105303058,0.2453,0.0031
2024-10-10,277.8493,194.46314630035025,361.2354536996498,260.1507,176.7645463003502,343.5368536996498,0.552,0.4412,0.0068,0.4868228980295385,0.4395571281587279,0.5340886679003491,0.4588192356302175,0.4156573674482459,0.5019811038121891,0.054357866340244,-0.0093287436301128,0.1180444763106008,0.8016,0.1984,0.0,-0.0233274340285705,-0.0525040888636426,0.0058492208065015,0.2469,0.0039
2024-10-11,278.4431,193.90413601393368,362.9820639860664,259.5569,175.01793601393365,344.0958639860663,0.5609,0.4314,0.0077,0.4872516513380666,0.4403823221704482,0.5341209805056849,0.4590166356984667,0.4157035316292295,0.5023297397677039,0.0537317129634667,-0.0097247565296918,0.1171881824566254,0.8042,0.1958,0.0,-0.0235084451350788,-0.0527152900395902,0.0056983997694325,0.2401,0.004
2024-10-12,277.155,192.24465159346005,362.0653484065399,260.845,175.9346515934601,345.75534840653995,0.5456,0.4481,0.0063,0.4872179541123052,0.4400385280616635,0.534397380162947,0.4593933769904426,0.415830751119875,0.5029560028610103,0.0533886688972521,-0.0104223563341928,0.117199694128697,0.8016,0.1984,0.0,-0.0239822394762424,-0.0532029068564949,0.00523842790401,0.2538,0.004
2024-10-13,277.1614,192.9360846469919,361.3867153530081,260.8386,176.61328464699187,345.0639153530081,0.5466,0.4469,0.0065,0.4873758684249296,0.4399703618740505,0.5347813749758088,0.4592845659333719,0.4160787472804595,0.5024903845862844,0.0533395656416984,-0.0110406410913696,0.1177197723747666,0.8058,0.1942,0.0,-0.0241501622198933,-0.0529516325885912,0.0046513081488046,0.2567,0.0039
2024-10-14,276.1043,193.7099837101441,358.498616289856,261.8957,179.50138371014407,344.2900162898559,0.5405,0.4524,0.0071,0.4870678824387123,0.4405221784955503,0.5336135863818744,0.4603103541448395,0.4172679368687925,0.5033527714208866,0.0526217634164481,-0.0110328283887809,0.1162763552216772,0.7929,0.2071,0.0,-0.0234557851496139,-0.05251636846074,0.0056047981615121,0.2505,0.0047
2024-10-15,277.2289,193.4179408273401,361.03985917265993,260.7711,176.9601408273401,344.5820591726599,0.5409,0.4519,0.0072,0.4870327749749365,0.440988676010387,0.5330768739394861,0.4598641783668413,0.4172078587962061,0.5025204979374764,0.053103046658222,-0.0094345269151132,0.1156406202315574,0.8018,0.1982,0.0,-0.0234237905796139,-0.0524575004916733,0.0056099193324455,0.2593,0.0052
2024-10-16,276.8392,195.0350985536069,358.64330144639314,261.1608,179.3566985536069,342.9649014463931,0.5447,0.4496,0.0057,0.4878122542123999,0.4419773986376836,0.533647109787116,0.4606872856870697,0.4179673028699885,0.503407268504151,0.0515004601005303,-0.0112500519045184,0.1142509721055791,0.7998,0.2002,0.0,-0.0232473883643546,-0.0518799421811844,0.0053851654524752,0.2543,0.0045
2024-10-17,277.3493,194.20052584173828,360.4980741582618,260.6507,177.50192584173823,343.7994741582617,0.5469,0.4464,0.0067,0.4887168477835708,0.4441287009959427,0.5333049945711988,0.4616415548508097,0.4205132261254211,0.5027698835761982,0.0496415973656193,-0.0116566421712179,0.1109398369024567,0.8079,0.1921,0.0,-0.0231093061856627,-0.0509150879314472,0.0046964755601217,0.2583,0.0038
2024-10-18,276.2923,194.3865602610566,358.1980397389434,261.7077,179.80196026105656,343.6134397389434,0.5427,0.4503,0.007,0.4883297164906958,0.4433289100438949,0.5333305229374968,0.461527801756797,0.4200561282171397,0.5029994752964543,0.0501424817525072,-0.0115296435677059,0.1118146070727203,0.8053,0.1947,0.0,-0.0233183832123647,-0.0509970685727512,0.0043603021480217,0.2608,0.0042
2024-10-19,277.4349,195.6134619628891,359.25633803711094,260.5651,178.74366196288904,342.3865380371109,0.56,0.4347,0.0053,0.4884835439659481,0.4438208463078167,0.5331462416240794,0.461381366509975,0.4202531380100223,0.5025095950099278,0.0501350895240768,-0.0111587540421464,0.1114289330903,0.8144,0.1856,0.0,-0.0229751086438331,-0.0509149177417013,0.004964700454035,0.2521,0.0025
2024-10-20,276.8071,195.6371107369174,357.9770892630826,261.1929,180.02291073691742,342.3628892630826,0.5466,0.4459,0.0075,0.4882563567786727,0.4440316725439669,0.5324810410133785,0.4618403195978306,0.4209918326291925,0.5026888065664686,0.0499033236234966,-0.0105590315395858,0.1103656787865792,0.8082,0.1918,0.0,-0.0228697112888102,-0.0505672409972995,0.004827818419679,0.2573,0.0029
2024-10-21,277.3522,195.72480602822927,358.9795939717706,260.6478,179.0204060282294,342.27519397177065,0.5534,0.4398,0.0068,0.4872670969217579,0.4431509235247817,0.531383270318734,0.4602185388954078,0.418964075009354,0.5014730027814618,0.0525143641828341,-0.0079253109615445,0.1129540393272129,0.8126,0.1874,0.0,-0.0227845361713424,-0.0500858469923009,0.0045167746496159,0.2572,0.0043
2024-10-22,274.0592,194.8578361252852,353.2605638747148,263.9408,184.73943612528524,343.1421638747148,0.5245,0.4682,0.0073,0.4866394067808731,0.4439462815320574,0.5293325320296888,0.4617583907458953,0.4217268738727572,0.5017899076190333,0.0516022024732315,-0.0066202552139787,0.1098246601604418,0.7941,0.2059,0.0,-0.0226269314776093,-0.049782735339607,0.0045288723843883,0.2666,0.0039
2024-10-23,274.2885,194.52517677667635,354.05182322332365,263.7115,183.94817677667635,343.47482322332365,0.5295,0.4638,0.0067,0.4863480522696698,0.4438990710861195,0.5287970334532202,0.4617747548554501,0.422103134948484,0.5014463747624164,0.05187719287488,-0.0062293570823164,0.1099837428320765,0.7936,0.2064,0.0,-0.0223784554139454,-0.0494601333383542,0.0047032225104633,0.2619,0.0039
2024-10-24,274.318,193.6976109771132,354.9383890228868,263.682,183.06161097711325,344.3023890228868,0.5329,0.4605,0.0066,0.4862282602752032,0.4432988193620717,0.5291577011883346,0.4618509701320726,0.4225982842596097,0.5011036560045354,0.0519207695927241,-0.0055705137756974,0.1094120529611458,0.7952,0.2048,0.0,-0.0218036431137533,-0.048465741326549,0.0048584550990422,0.2601,0.0038
2024-10-25,277.194,200.2400377008279,354.1479622991721,260.806,183.85203770082788,337.7599622991721,0.5508,0.4425,0.0067,0.4881251665353566,0.4459480624570893,0.5303022706136238,0.462244322627225,0.4237062985788501,0.5007823466756,0.0496305108374184,-0.0070214091391252,0.106282430813962,0.8103,0.1897,0.0,-0.0216169791485481,-0.0488688727969157,0.0056349144998194,0.2569,0.0037
2024-10-26,275.5428,202.3984946768687,348.68710532313133,262.4572,189.31289467686867,335.60150532313133,0.5611,0.432,0.0069,0.4872705269779028,0.4448302185927008,0.5297108353631049,0.462354402149934,0.4231346817452821,0.501574122554586,0.050375070872163,-0.0073420289217606,0.1080921706660868,0.8049,0.1951,0.0,-0.0208437140618211,-0.0480856356522935,0.0063982075286513,0.2426,0.0053
2024-10-27,274.4366,203.1538175600706,345.7193824399294,263.5634,192.2806175600706,334.8461824399294,0.549,0.4434,0.0076,0.4869009110992008,0.4455722240948456,0.5282295981035561,0.4633580239098762,0.4255974823131673,0.5011185655065851,0.0497410649909229,-0.0061161399353376,0.1055982699171835,0.7985,0.2015,0.0,-0.0199589455783829,-0.0469037493238244,0.0069858581670586,0.248,0.005
2024-10-28,273.2322,202.8142883551105,343.6501116448894,264.7678,194.3498883551105,335.18571164488947,0.537,0.457,0.006,0.4869322403357911,0.4456322101339225,0.5282322705376596,0.46360833250558,0.42568028118875,0.50153638382241,0.0494594271586288,-0.0062999001239129,0.1052187544411707,0.7922,0.2078,0.0,-0.020559241673615,-0.0473189756555053,0.0062004923082751,0.2551,0.0053
2024-10-29,272.6352,203.07512526024763,342.19527473975234,265.3648,195.80472526024764,334.92487473975234,0.5267,0.4677,0.0056,0.4867178182494102,0.4460648690356951,0.5273707674631254,0.464919679085113,0.4281907264259175,0.5016486317443085,0.0483625026654767,-0.0065496932904664,0.1032746986214199,0.785,0.215,0.0,-0.0198412034041712,-0.0466411226802152,0.0069587158718728,0.2595,0.0066
2024-10-30,272.5364,201.5185357215408,343.5542642784593,265.4636,194.4457357215407,336.48146427845927,0.5243,0.4687,0.007,0.4859752995646103,0.4455310547939825,0.5264195443352381,0.4649708891160737,0.427578368020155,0.5023634102119925,0.0490538113193159,-0.0059733149055754,0.1040809375442073,0.7706,0.2294,0.0,-0.0192515656397724,-0.0450915378847299,0.0065884066051849,0.2467,0.0068
2024-10-31,273.3164,202.14617688064152,344.48662311935846,264.6836,193.5133768806416,335.8538231193585,0.5277,0.466,0.0063,0.4864484497842852,0.4468395573337944,0.5260573422347761,0.4657145859499546,0.4291847424455111,0.5022444294543982,0.04783696426576,-0.0059467350206502,0.1016206635521703,0.7734,0.2266,0.0,-0.0184117383890627,-0.0438839572653745,0.0070604804872489,0.2444,0.0041
2024-11-01,274.0613,203.5005502411001,344.62204975889995,263.9387,193.37795024110005,334.4994497588999,0.5406,0.4531,0.0063,0.4870165596876902,0.44749116790024,0.5265419514751404,0.465698578945388,0.4289714821877137,0.5024256757030623,0.0472848613669217,-0.0067820692584645,0.101351791992308,0.7771,0.2229,0.0,-0.0184866995412802,-0.0441048495726793,0.0071314504901188,0.2387,0.0079
2024-11-02,270.5936,201.01603930306217,340.1711606969378,267.4064,197.8288393030622,336.98396069693786,0.5064,0.4858,0.0078,0.4858417071850771,0.446674781201646,0.5250086331685082,0.4661223673269926,0.429699553940263,0.5025451807137221,0.0480359254879304,-0.0054181629149138,0.1014900138907747,0.7622,0.2378,0.0,-0.0191724658414166,-0.0446028554098511,0.0062579237270179,0.2542,0.0054
2024-11-03,269.5709,201.3473239127946,337.7944760872054,268.4291,200.2055239127946,336.6526760872054,0.4959,0.4971,0.007,0.4861837260999626,0.4475251969958319,0.5248422552040932,0.4666192208336121,0.4310060433904928,0.5022323982767314,0.0471970530664252,-0.0057317703667868,0.1001258764996372,0.7707,0.2293,0.0,-0.019403023056069,-0.0449512299614038,0.0061451838492657,0.2734,0.0049
2024-11-04,269.2881,201.38246096423933,337.19373903576064,268.7119,200.80626096423936,336.6175390357607,0.4991,0.4939,0.007,0.4864306982881858,0.4482749707590301,0.5245864258173415,0.4666496392245688,0.4311615509517966,0.5021377274973411,0.04691966248724542,-0.005337034374318331,0.09917635934880917,0.7701,0.2299,0.0,-0.019925804935258425,-0.04558821386885441,0.005736603998337555,0.2696,0.0047
